,Unnamed: 0,time,value
584,584,2019-03-13T16:11:00Z,2885049118
585,585,2019-03-13T16:11:00Z,11481266395
586,586,2019-03-13T16:11:00Z,8481027327
587,587,2019-03-13T16:11:00Z,170402096101
588,588,2019-03-13T16:11:00Z,264964224251
589,589,2019-03-13T16:11:00Z,159858211177
590,590,2019-03-13T16:11:00Z,5610095551
591,591,2019-03-13T16:11:00Z,1752475674
592,592,2019-03-13T16:11:00Z,174630192528
593,593,2019-03-13T16:11:00Z,130477821766
594,594,2019-03-13T16:11:00Z,45342095149
595,595,2019-03-13T16:11:00Z,1381272017425
596,596,2019-03-13T16:11:00Z,1708966296
597,597,2019-03-13T16:11:00Z,3080002557
598,598,2019-03-13T16:11:00Z,26421664762
599,599,2019-03-13T16:11:00Z,4452154440
600,600,2019-03-13T16:11:00Z,391009949386
601,601,2019-03-13T16:11:00Z,157185214382
602,602,2019-03-13T16:11:00Z,1512590798
603,603,2019-03-13T16:11:00Z,45190012181
604,604,2019-03-13T16:11:00Z,2049800482837
605,605,2019-03-13T16:11:00Z,1213435940
606,606,2019-03-13T16:11:00Z,184294608090
607,607,2019-03-13T16:11:00Z,3125770589
608,608,2019-03-13T16:11:00Z,93637139859
609,609,2019-03-13T16:12:00Z,3163870692
610,610,2019-03-13T16:12:00Z,96200317916
611,611,2019-03-13T16:12:00Z,268278309506
612,612,2019-03-13T16:12:00Z,179716203660
613,613,2019-03-13T16:12:00Z,132806707084
614,614,2019-03-13T16:12:00Z,1450583845343
615,615,2019-03-13T16:12:00Z,1750845086
616,616,2019-03-13T16:12:00Z,4612064786
617,617,2019-03-13T16:12:00Z,395319878654
618,618,2019-03-13T16:12:00Z,1546559531
619,619,2019-03-13T16:12:00Z,46068477981
620,620,2019-03-13T16:12:00Z,2967786966
621,621,2019-03-13T16:12:00Z,11815131069
622,622,2019-03-13T16:12:00Z,175301891545
623,623,2019-03-13T16:12:00Z,164301023086
624,624,2019-03-13T16:12:00Z,46768513633
625,625,2019-03-13T16:12:00Z,3152447589
626,626,2019-03-13T16:12:00Z,190029943111
627,627,2019-03-13T16:12:00Z,2129245223373
628,628,2019-03-13T16:12:00Z,8629630016
629,629,2019-03-13T16:12:00Z,5649080304
630,630,2019-03-13T16:12:00Z,27207027829
631,631,2019-03-13T16:12:00Z,1243422805
632,632,2019-03-13T16:12:00Z,1793053414
633,633,2019-03-13T16:12:00Z,199349496097
